Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.45199993799614097	0.14283390483128627	-0.18903238063477973	-0.49782843794256304	-0.22467494276595945	-0.18414618979486164
Somatomotor Network	-0.45199993799614097	1.0	0.1048610417219075	0.7121466860165547	-0.08147260073068142	-0.23272056349707193	-0.5018962024841194
Dorsal Attention Network	0.14283390483128627	0.1048610417219075	1.0	0.2382583317072221	-0.12821135647750095	0.0726759287291315	-0.5879822397962188
Ventral Attention (or Salience) Network	-0.18903238063477973	0.7121466860165547	0.2382583317072221	1.0	-0.36802346801098923	0.06393005214558257	-0.7385116153278855
Limbic Network	-0.49782843794256304	-0.08147260073068142	-0.12821135647750095	-0.36802346801098923	1.0	0.00470955238377083	0.45702546960520224
Frontoparietal (Control) Network	-0.22467494276595945	-0.23272056349707193	0.0726759287291315	0.06393005214558257	0.00470955238377083	1.0	-0.1328331186476616
Default Mode Network	-0.18414618979486164	-0.5018962024841194	-0.5879822397962188	-0.7385116153278855	0.45702546960520224	-0.1328331186476616	1.0
