Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.12395843757731796	0.13257272401273373	0.1641700037886815	-0.2733585189522308	-0.36223812708780195	-0.5291557600710076
Somatomotor Network	-0.12395843757731796	1.0	-0.11708684383212656	0.5271831008004496	0.16434750726692313	-0.4936579791864607	-0.07023775083432987
Dorsal Attention Network	0.13257272401273373	-0.11708684383212656	1.0	0.21725081517902256	-0.44905727151565866	-0.047647546108162665	-0.4645955432611675
Ventral Attention (or Salience) Network	0.1641700037886815	0.5271831008004496	0.21725081517902256	1.0	-0.2567261187173908	-0.3654561404359285	-0.563014963870981
Limbic Network	-0.2733585189522308	0.16434750726692313	-0.44905727151565866	-0.2567261187173908	1.0	-0.24094822235627888	0.6600448467379258
Frontoparietal (Control) Network	-0.36223812708780195	-0.4936579791864607	-0.047647546108162665	-0.3654561404359285	-0.24094822235627888	1.0	0.04609508148563669
Default Mode Network	-0.5291557600710076	-0.07023775083432987	-0.4645955432611675	-0.563014963870981	0.6600448467379258	0.04609508148563669	1.0
