Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.09196644240013005	0.20603851996239161	-0.0418982492407976	-0.1252203597636276	-0.1262805652264161	-0.5353853458062957
Somatomotor Network	-0.09196644240013005	1.0	0.11842251972692484	0.29334061158076036	0.34924313563708076	-0.42544080077601026	-0.17796738206502424
Dorsal Attention Network	0.20603851996239161	0.11842251972692484	1.0	0.5635467907168717	-0.1125750994738919	0.1937954352900366	-0.6638974334099055
Ventral Attention (or Salience) Network	-0.0418982492407976	0.29334061158076036	0.5635467907168717	1.0	-0.26529446213345903	-0.01861321372027089	-0.6014275389292172
Limbic Network	-0.1252203597636276	0.34924313563708076	-0.1125750994738919	-0.26529446213345903	1.0	-0.4854686839613315	0.4309684270799797
Frontoparietal (Control) Network	-0.1262805652264161	-0.42544080077601026	0.1937954352900366	-0.01861321372027089	-0.4854686839613315	1.0	-0.14874716597470974
Default Mode Network	-0.5353853458062957	-0.17796738206502424	-0.6638974334099055	-0.6014275389292172	0.4309684270799797	-0.14874716597470974	1.0
