Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.17658222269265153	-0.23488829398101352	0.12195642108520434	-0.3419595951903799	-0.5287821695220738	-0.3340881618797205
Somatomotor Network	0.17658222269265153	1.0	-0.2415564609174992	0.41558109206183674	-0.24263850126448644	-0.4444210772988694	-0.49813633920829675
Dorsal Attention Network	-0.23488829398101352	-0.2415564609174992	1.0	0.3660370191368168	-0.35485987262672847	0.4634901359941717	-0.5165341728631234
Ventral Attention (or Salience) Network	0.12195642108520434	0.41558109206183674	0.3660370191368168	1.0	-0.44362378228980837	-0.16504131744773623	-0.6014804243885734
Limbic Network	-0.3419595951903799	-0.24263850126448644	-0.35485987262672847	-0.44362378228980837	1.0	-0.14684688260372902	0.7288167224262285
Frontoparietal (Control) Network	-0.5287821695220738	-0.4444210772988694	0.4634901359941717	-0.16504131744773623	-0.14684688260372902	1.0	-0.061475135283093
Default Mode Network	-0.3340881618797205	-0.49813633920829675	-0.5165341728631234	-0.6014804243885734	0.7288167224262285	-0.061475135283093	1.0
