Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.1930130350435858	-0.022114058099522316	-0.11017096049709621	-0.30401877669129634	-0.4235824515730114	-0.22729812626566265
Somatomotor Network	-0.1930130350435858	1.0	0.4192567123807104	0.6634525889300791	-0.33968732568195353	0.28347087131316445	-0.5942585407280464
Dorsal Attention Network	-0.022114058099522316	0.4192567123807104	1.0	0.3896269895177336	-0.22852067366953105	0.4172192993706271	-0.6929017882542927
Ventral Attention (or Salience) Network	-0.11017096049709621	0.6634525889300791	0.3896269895177336	1.0	-0.5528184862604251	0.4061805295681187	-0.6890878627319156
Limbic Network	-0.30401877669129634	-0.33968732568195353	-0.22852067366953105	-0.5528184862604251	1.0	-0.2671704081513898	0.5819342621511726
Frontoparietal (Control) Network	-0.4235824515730114	0.28347087131316445	0.4172192993706271	0.4061805295681187	-0.2671704081513898	1.0	-0.5019755361445639
Default Mode Network	-0.22729812626566265	-0.5942585407280464	-0.6929017882542927	-0.6890878627319156	0.5819342621511726	-0.5019755361445639	1.0
