Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.28521686938119656	0.31087637205742163	0.08426783840558014	-0.40595696625756045	-0.05353454042139956	-0.6566218772173967
Somatomotor Network	-0.28521686938119656	1.0	-0.3484929676415539	-0.43143112478182194	0.48565524563632506	-0.5847243771780144	0.39691359338308935
Dorsal Attention Network	0.31087637205742163	-0.3484929676415539	1.0	0.3836079433948988	-0.34311433760786897	0.3432200956300427	-0.7097040929195467
Ventral Attention (or Salience) Network	0.08426783840558014	-0.43143112478182194	0.3836079433948988	1.0	-0.47011216387411664	0.2862114105506248	-0.4860968245736201
Limbic Network	-0.40595696625756045	0.48565524563632506	-0.34311433760786897	-0.47011216387411664	1.0	-0.4386855123721168	0.7044959910205237
Frontoparietal (Control) Network	-0.05353454042139956	-0.5847243771780144	0.3432200956300427	0.2862114105506248	-0.4386855123721168	1.0	-0.3589316959438346
Default Mode Network	-0.6566218772173967	0.39691359338308935	-0.7097040929195467	-0.4860968245736201	0.7044959910205237	-0.3589316959438346	1.0
