Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.4020654401806195	0.03551662297160511	0.03636614477890632	-0.22884969949729375	-0.31728160904599034	-0.3669218943339304
Somatomotor Network	-0.4020654401806195	1.0	0.0014718342310446953	0.4325574084055913	0.09720497354562582	-0.41486960562087316	-0.11846429409537093
Dorsal Attention Network	0.03551662297160511	0.0014718342310446953	1.0	0.21324635304249906	-0.42732352845809357	0.2683063892830176	-0.6884841035061318
Ventral Attention (or Salience) Network	0.03636614477890632	0.4325574084055913	0.21324635304249906	1.0	-0.16723032446270844	-0.4027314483424443	-0.4084128053343503
Limbic Network	-0.22884969949729375	0.09720497354562582	-0.42732352845809357	-0.16723032446270844	1.0	-0.163655339141636	0.5197681114142949
Frontoparietal (Control) Network	-0.31728160904599034	-0.41486960562087316	0.2683063892830176	-0.4027314483424443	-0.163655339141636	1.0	-0.003304084277047488
Default Mode Network	-0.3669218943339304	-0.11846429409537093	-0.6884841035061318	-0.4084128053343503	0.5197681114142949	-0.003304084277047488	1.0
