Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.3036851251779908	0.3013976871522546	0.4173514869406453	0.24246074063162762	-0.14100375742192545	-0.22611076674712924
Somatomotor Network	0.3036851251779908	1.0	0.2675306226093999	0.6620644451687467	0.3755392536846944	0.35623233775998525	-0.09524919968389603
Dorsal Attention Network	0.3013976871522546	0.2675306226093999	1.0	0.457544779030647	-0.28487261933030544	0.5682812175348076	-0.5233615904289787
Ventral Attention (or Salience) Network	0.4173514869406453	0.6620644451687467	0.457544779030647	1.0	-0.08113931024636438	0.3300934746438348	-0.4458211475895042
Limbic Network	0.24246074063162762	0.3755392536846944	-0.28487261933030544	-0.08113931024636438	1.0	-0.10868489149664173	0.6498355163206545
Frontoparietal (Control) Network	-0.14100375742192545	0.35623233775998525	0.5682812175348076	0.3300934746438348	-0.10868489149664173	1.0	-0.09723912097806259
Default Mode Network	-0.22611076674712924	-0.09524919968389603	-0.5233615904289787	-0.4458211475895042	0.6498355163206545	-0.09723912097806259	1.0
