Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.2932410619661691	-0.23577528260341543	-0.03722822772024047	-0.3726917483772231	-0.11681152629926335	-0.03680173371630047
Somatomotor Network	-0.2932410619661691	1.0	0.210322382717776	0.10438409667722114	0.05036344665312911	-0.3011631747396479	-0.18161524989729974
Dorsal Attention Network	-0.23577528260341543	0.210322382717776	1.0	0.08653764141335843	0.14530149357144034	-0.09667476862038726	-0.44988436825905503
Ventral Attention (or Salience) Network	-0.03722822772024047	0.10438409667722114	0.08653764141335843	1.0	-0.31168584585045545	-0.12008722874383373	-0.535786775228485
Limbic Network	-0.3726917483772231	0.05036344665312911	0.14530149357144034	-0.31168584585045545	1.0	0.015577963583890745	0.22851709637214848
Frontoparietal (Control) Network	-0.11681152629926335	-0.3011631747396479	-0.09667476862038726	-0.12008722874383373	0.015577963583890745	1.0	-0.15965530714964288
Default Mode Network	-0.03680173371630047	-0.18161524989729974	-0.44988436825905503	-0.535786775228485	0.22851709637214848	-0.15965530714964288	1.0
