Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.006719850240561508	0.08808577682307744	-0.06413094733800541	-0.32495237835997653	-0.39101088778500676	-0.2460936213966078
Somatomotor Network	-0.006719850240561508	1.0	-0.09006445459627384	0.4528485250180626	0.030067745634356203	-0.23696309304812788	-0.20161111732553
Dorsal Attention Network	0.08808577682307744	-0.09006445459627384	1.0	0.533620296271429	-0.3106679320325319	0.15448949446640295	-0.741212888931777
Ventral Attention (or Salience) Network	-0.06413094733800541	0.4528485250180626	0.533620296271429	1.0	-0.11056823916469473	0.07344675982433244	-0.7277541687061119
Limbic Network	-0.32495237835997653	0.030067745634356203	-0.3106679320325319	-0.11056823916469473	1.0	-0.0830098072832001	0.42089427594418605
Frontoparietal (Control) Network	-0.39101088778500676	-0.23696309304812788	0.15448949446640295	0.07344675982433244	-0.0830098072832001	1.0	-0.22777878818373845
Default Mode Network	-0.2460936213966078	-0.20161111732553	-0.741212888931777	-0.7277541687061119	0.42089427594418605	-0.22777878818373845	1.0
