Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.028124008152655117	-0.1774935870102943	-0.35095925742430367	-0.3932863277840671	-0.48725237250062636	-0.3526692833564248
Somatomotor Network	-0.028124008152655117	1.0	0.3378873126408313	0.5616842232952912	-0.08451698928930847	-0.44210566320380285	-0.49788818219383124
Dorsal Attention Network	-0.1774935870102943	0.3378873126408313	1.0	0.4276104774127987	-0.1259849075351351	-0.03128772638301213	-0.5595981088805305
Ventral Attention (or Salience) Network	-0.35095925742430367	0.5616842232952912	0.4276104774127987	1.0	-0.08402920436374822	-0.1641544705844763	-0.422322764043875
Limbic Network	-0.3932863277840671	-0.08451698928930847	-0.1259849075351351	-0.08402920436374822	1.0	0.25857719078981495	0.6062111511895342
Frontoparietal (Control) Network	-0.48725237250062636	-0.44210566320380285	-0.03128772638301213	-0.1641544705844763	0.25857719078981495	1.0	0.43483803393328696
Default Mode Network	-0.3526692833564248	-0.49788818219383124	-0.5595981088805305	-0.422322764043875	0.6062111511895342	0.43483803393328696	1.0
