Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.539212862207179	0.5220787418814234	0.3356216572679112	-0.47472547813891547	0.0050258741739508134	-0.5407775741486951
Somatomotor Network	-0.539212862207179	1.0	-0.6123859252552891	-0.536618429624935	0.3196922218112471	-0.2900794287799869	0.3911225159447727
Dorsal Attention Network	0.5220787418814234	-0.6123859252552891	1.0	0.7013364428540058	-0.379439807919239	0.17038706042471752	-0.791929301051505
Ventral Attention (or Salience) Network	0.3356216572679112	-0.536618429624935	0.7013364428540058	1.0	-0.2881492426515934	-0.025811020626922292	-0.6685893283879035
Limbic Network	-0.47472547813891547	0.3196922218112471	-0.379439807919239	-0.2881492426515934	1.0	0.15696704528037125	0.2650809315660696
Frontoparietal (Control) Network	0.0050258741739508134	-0.2900794287799869	0.17038706042471752	-0.025811020626922292	0.15696704528037125	1.0	-0.2988476771292316
Default Mode Network	-0.5407775741486951	0.3911225159447727	-0.791929301051505	-0.6685893283879035	0.2650809315660696	-0.2988476771292316	1.0
