Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.6091435641175522	0.08993569241447469	0.40529707960180295	-0.132000174197345	-0.5883774147676699	-0.30138753413095076
Somatomotor Network	0.6091435641175522	1.0	-0.07057189303548447	0.4676792107275815	-0.217473178258018	-0.6948357708363748	-0.34387633609720836
Dorsal Attention Network	0.08993569241447469	-0.07057189303548447	1.0	0.30998310422495823	0.026763179621748782	0.2568854851055841	-0.44286437624665936
Ventral Attention (or Salience) Network	0.40529707960180295	0.4676792107275815	0.30998310422495823	1.0	-0.10619619701183414	-0.3131785169828045	-0.7736508004651509
Limbic Network	-0.132000174197345	-0.217473178258018	0.026763179621748782	-0.10619619701183414	1.0	-0.08201173533236489	0.3559712353587838
Frontoparietal (Control) Network	-0.5883774147676699	-0.6948357708363748	0.2568854851055841	-0.3131785169828045	-0.08201173533236489	1.0	0.13312124456994948
Default Mode Network	-0.30138753413095076	-0.34387633609720836	-0.44286437624665936	-0.7736508004651509	0.3559712353587838	0.13312124456994948	1.0
