Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.025713619781513552	0.37404772109539547	0.34915848554618745	-0.5294883783276717	-0.3245451751216792	-0.48155793105843103
Somatomotor Network	0.025713619781513552	1.0	0.34968440298110054	0.6429520508536317	-0.2605215577936214	-0.4853259057878055	-0.6114950834813725
Dorsal Attention Network	0.37404772109539547	0.34968440298110054	1.0	0.7461883821410684	-0.639321361003076	-0.26720843786184284	-0.8184038229650008
Ventral Attention (or Salience) Network	0.34915848554618745	0.6429520508536317	0.7461883821410684	1.0	-0.6093513122140328	-0.4367670059004576	-0.838723589094706
Limbic Network	-0.5294883783276717	-0.2605215577936214	-0.639321361003076	-0.6093513122140328	1.0	0.28485231320717347	0.6842149232035145
Frontoparietal (Control) Network	-0.3245451751216792	-0.4853259057878055	-0.26720843786184284	-0.4367670059004576	0.28485231320717347	1.0	0.2886569791713041
Default Mode Network	-0.48155793105843103	-0.6114950834813725	-0.8184038229650008	-0.838723589094706	0.6842149232035145	0.2886569791713041	1.0
