Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.027391181017395953	0.2126128590556791	0.0541220989912713	-0.5172420871096868	-0.29533719631097494	-0.4646416081240847
Somatomotor Network	0.027391181017395953	1.0	0.38395846313428916	0.607312788890658	-0.12994848088542404	-0.3041929661582351	-0.3906558086883767
Dorsal Attention Network	0.2126128590556791	0.38395846313428916	1.0	0.6663853640343326	-0.3848213789611487	0.13608271349341478	-0.8411667541927701
Ventral Attention (or Salience) Network	0.0541220989912713	0.607312788890658	0.6663853640343326	1.0	-0.3456499814456319	0.070425536454891	-0.6787763579269451
Limbic Network	-0.5172420871096868	-0.12994848088542404	-0.3848213789611487	-0.3456499814456319	1.0	0.28242931541171395	0.41270018863969593
Frontoparietal (Control) Network	-0.29533719631097494	-0.3041929661582351	0.13608271349341478	0.070425536454891	0.28242931541171395	1.0	-0.21368914288159413
Default Mode Network	-0.4646416081240847	-0.3906558086883767	-0.8411667541927701	-0.6787763579269451	0.41270018863969593	-0.21368914288159413	1.0
