Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.1552552272625546	0.38133928262068545	-0.055178567086187735	-0.5638692650087651	-0.3419750534091461	-0.6135155249623907
Somatomotor Network	-0.1552552272625546	1.0	-0.06709226803169896	0.6973966357351424	-0.18550027811824132	-0.34494191050761014	-0.4347978337489142
Dorsal Attention Network	0.38133928262068545	-0.06709226803169896	1.0	0.15885645008400115	-0.34224254126023373	0.17784808178297332	-0.4644104248909433
Ventral Attention (or Salience) Network	-0.055178567086187735	0.6973966357351424	0.15885645008400115	1.0	-0.45796697924718316	-0.1649877569465528	-0.5667601286314489
Limbic Network	-0.5638692650087651	-0.18550027811824132	-0.34224254126023373	-0.45796697924718316	1.0	0.1328990503374034	0.7350086456420677
Frontoparietal (Control) Network	-0.3419750534091461	-0.34494191050761014	0.17784808178297332	-0.1649877569465528	0.1328990503374034	1.0	0.30272034950821347
Default Mode Network	-0.6135155249623907	-0.4347978337489142	-0.4644104248909433	-0.5667601286314489	0.7350086456420677	0.30272034950821347	1.0
