Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.3463641493144242	-0.16713483784186242	-0.15419659841414046	0.11343555225864446	-0.610206637787832	0.22642218110151122
Somatomotor Network	0.3463641493144242	1.0	-0.16949107261046203	0.6826265495354131	-0.2937811510669494	-0.5076057487200151	-0.43982068092558907
Dorsal Attention Network	-0.16713483784186242	-0.16949107261046203	1.0	0.1833930010953038	-0.329235158992871	0.39251775582781284	-0.4480744311710233
Ventral Attention (or Salience) Network	-0.15419659841414046	0.6826265495354131	0.1833930010953038	1.0	-0.5176116783227327	-0.08833891956414314	-0.7710880231343099
Limbic Network	0.11343555225864446	-0.2937811510669494	-0.329235158992871	-0.5176116783227327	1.0	-0.11999172517317504	0.7509205567126823
Frontoparietal (Control) Network	-0.610206637787832	-0.5076057487200151	0.39251775582781284	-0.08833891956414314	-0.11999172517317504	1.0	-0.24991186867452275
Default Mode Network	0.22642218110151122	-0.43982068092558907	-0.4480744311710233	-0.7710880231343099	0.7509205567126823	-0.24991186867452275	1.0
