Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.39093900233537876	0.28356555564792735	0.1000223659534843	-0.440419664093859	-0.6179125439083598	-0.5143097607323621
Somatomotor Network	0.39093900233537876	1.0	0.21106667540392685	0.16797802512420032	-0.026370773567574654	-0.5173248002582749	-0.6458271234643732
Dorsal Attention Network	0.28356555564792735	0.21106667540392685	1.0	0.08355327992001757	-0.3402522837377109	-0.041400337322779444	-0.5153392936341729
Ventral Attention (or Salience) Network	0.1000223659534843	0.16797802512420032	0.08355327992001757	1.0	0.006425041705499792	-0.1979190170661301	-0.5030433750348893
Limbic Network	-0.440419664093859	-0.026370773567574654	-0.3402522837377109	0.006425041705499792	1.0	0.0022718056038008297	0.42593063760802136
Frontoparietal (Control) Network	-0.6179125439083598	-0.5173248002582749	-0.041400337322779444	-0.1979190170661301	0.0022718056038008297	1.0	0.27784895727828707
Default Mode Network	-0.5143097607323621	-0.6458271234643732	-0.5153392936341729	-0.5030433750348893	0.42593063760802136	0.27784895727828707	1.0
