Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	0.015892570210637304	-0.006355902112750694	0.1324059160268778	-0.06806239475757596	-0.2947168636184691	-0.1932154291508564
Somatomotor Network	0.015892570210637304	1.0	-0.06099505469910597	0.6211247812334542	-0.12232006041526121	-0.5207238204971429	-0.48927472349531775
Dorsal Attention Network	-0.006355902112750694	-0.06099505469910597	1.0	0.3552486792763763	-0.4064978127584637	0.20114217789754185	-0.5313108902210221
Ventral Attention (or Salience) Network	0.1324059160268778	0.6211247812334542	0.3552486792763763	1.0	-0.37305115915962855	-0.44904649315287737	-0.7643083345179646
Limbic Network	-0.06806239475757596	-0.12232006041526121	-0.4064978127584637	-0.37305115915962855	1.0	0.012944218387618401	0.6744861672944379
Frontoparietal (Control) Network	-0.2947168636184691	-0.5207238204971429	0.20114217789754185	-0.44904649315287737	0.012944218387618401	1.0	0.12957480217763878
Default Mode Network	-0.1932154291508564	-0.48927472349531775	-0.5313108902210221	-0.7643083345179646	0.6744861672944379	0.12957480217763878	1.0
