Node	Visual Network	Somatomotor Network	Dorsal Attention Network	Ventral Attention (or Salience) Network	Limbic Network	Frontoparietal (Control) Network	Default Mode Network
Visual Network	1.0	-0.24465950765480016	0.17048799918229884	-0.20695460526704507	-0.18483742823594035	-0.40574900163990324	-0.3841202805644852
Somatomotor Network	-0.24465950765480016	1.0	0.009739419967894587	0.7824679794024572	-0.10708926926324028	0.25093474199494537	-0.32451259592864673
Dorsal Attention Network	0.17048799918229884	0.009739419967894587	1.0	0.26023032608450736	-0.43177476305264506	0.2431725497109407	-0.5056741998303311
Ventral Attention (or Salience) Network	-0.20695460526704507	0.7824679794024572	0.26023032608450736	1.0	-0.3525478300461043	0.3640180030761841	-0.49470002723394735
Limbic Network	-0.18483742823594035	-0.10708926926324028	-0.43177476305264506	-0.3525478300461043	1.0	-0.05857064317636233	0.530660290612376
Frontoparietal (Control) Network	-0.40574900163990324	0.25093474199494537	0.2431725497109407	0.3640180030761841	-0.05857064317636233	1.0	0.05581399693950816
Default Mode Network	-0.3841202805644852	-0.32451259592864673	-0.5056741998303311	-0.49470002723394735	0.530660290612376	0.05581399693950816	1.0
