,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Right vessel,Left vessel,Optic Chiasm,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,group
CT003,0.0001209689123046292,8.827120101740386e-05,0.0002611344876962244,0.00029114076932120506,0.0006100326171554824,0.0006113879343308705,0.0006776338707991811,0.0017374534221966836,0.0016788702522056386,0.025905854990297905,0.02606560408651588,0.0009205648589791076,0.0009313415506248158,0.024784898091820214,0.02466025830173596,0.00014023416901121695,0.002317641630815747,0.0021653659934305117,3.597900548760565e-05,1.8785134385073372e-05,0.0004668326732768122,0.0005802568027338709,0.00011032665533428311,0.00013930410366931763,0.0019692236274831128,0.001996236690906861,0.003938351242814448,0.0036687391667933763,0.0007308725898315788,0.0007484971995787131,0.0,0.0,1.3130663539660119e-05,0.0019480461227106797,0.000947251433320573,0.0012312013453558604,0.00023777310253923322,0.0002850747670529855,0.0025372222100150245,0.0031698946600275547,0.0025931578478038454,0.0026291368526242536,0.001295321004605915,0.0011100595818629233,0.00699647887756229,0.005741161679001469,0.0019242512542812032,0.0018777342453679044,0.002267796694811582,0.002744229066213396,0.002847469123143992,0.0026472306230906507,0.001545168500248295,0.0014533197030941374,0.0011055574043024581,0.0012084243264167392,0.002513136529001371,0.0023534889535663742,0.005110250582137638,0.00516688857092077,0.0014312066371928035,0.0013547025528807364,0.003704567270445575,0.003909384764619054,0.007869478679326308,0.0084063077180616,0.0053900056084600564,0.005048015755965108,0.001326490556755531,0.0016890845219693685,0.003010373290005134,0.0029396306750055206,0.001206619065095071,0.0012304550877849044,0.012350862140791573,0.012897828625117121,0.0037489854515208726,0.0036115140463640967,0.0026562651529361547,0.002633573189332265,0.0006964848428935837,0.0007365983878036739,0.001583663350585496,0.0015787853067058533,0.005371278076344739,0.004476283176403205,0.010043722824942406,0.009881093004838488,0.001979553134134995,0.002262976274737049,0.002362240902683696,0.002824974695102598,0.0020878166218534187,0.001947774502422367,0.0008138624356379643,0.0010742506769179365,0.00258777499174758,0.0028639798409768745,0.007370263813888001,0.00773095923983588,0.0021051120031523843,0.002196178888924792,0.0013523952167389215,0.0012746345839292602,0.001144181197883046,0.0014757866890840216,0.006960357224614482,0.008420522102972975,0.0017603895670710381,0.0020279631844709284,0.0011997601731003687,0.001350030271306142,0.008402656066769093,0.007778837075915572,0.0011313907364711192,0.001224446699764716,0.0007961253404198137,0.0007651094293281467,0.008401775366742498,0.00842104611380827,0.0033391035376547744,0.0035623714556205156,0.005599303325985675,0.006029045847911519,0.002470904960665735,0.0021215651168077438,0.007286272569928826,0.006903892072063756,0.0046676709616169055,0.004306168932477489,0.006387743961336482,0.006915667411067357,0.00245920643207043,0.0021767270703039986,0.0006819330162334904,0.000773762608386368,CT
CT007,0.00015790560494822467,0.00012698841801667525,0.000272268208930956,0.00030340947305248795,0.0006969673324097196,0.0006417391012173998,0.0008223512557342732,0.0020119851590778047,0.001956322604264975,0.03211049722401645,0.031983384335637924,0.0009719604517992093,0.0010851805416060526,0.025467341134499732,0.024772307503498025,0.000154671693805838,0.0024226918807511055,0.002140320810624329,2.9484196476181195e-05,3.308327088117201e-05,0.0006545253692466405,0.0006328645275689038,0.00012955009688482905,0.0001455121733842778,0.0025189290968565593,0.0025447035640748187,0.003527226109261874,0.00338283709132331,0.0007560021288034325,0.0007249936501101771,0.0,0.0,1.5879085119294864e-05,0.002563022618304617,0.001299202377920576,0.0015502496056477573,0.00031108897591857994,0.0002973400129601318,0.0028248974842836655,0.0031954057723644837,0.0030507013883084534,0.0031275378996301713,0.0012527297718602447,0.0011430783281294254,0.006293174553464708,0.005250867553205805,0.0018823299599095068,0.0018820975829581636,0.0024598196228877134,0.0025066407931872347,0.0026939697400560508,0.002453086236063932,0.001525302281635447,0.001313269474933928,0.0013222962084450589,0.0013788855038136827,0.0025108899702476796,0.0024538414533797504,0.004670484226675959,0.004685281654487535,0.0015227074097187885,0.0013228218249027551,0.0039010457541464568,0.0035975034916134233,0.007253275469925733,0.007075081159194623,0.004818148665899291,0.00438459709061115,0.0015727597247330045,0.0016512948010877924,0.0030735932761496837,0.0029217626695942716,0.0012115548058003521,0.0012975619039271495,0.011122319621790954,0.012072729874377951,0.003256797528545037,0.003821841208859938,0.002579806307751025,0.002785410022497095,0.0005349315135088129,0.00042843375515851594,0.0012839678651556988,0.001312896016684913,0.004989446357217626,0.004578687076502703,0.008652571406440338,0.00878940540663706,0.0019740053954792084,0.0020964375648169034,0.001971521170515922,0.002127938457443033,0.0020882656393878133,0.0017516096768299821,0.0010334573157549489,0.0010232686974450558,0.002510676952818832,0.0027534277734917647,0.006509412276070727,0.006761593720945483,0.0020610858445037007,0.002160855741590466,0.0014663975170140604,0.0012912379341216667,0.001048910376086778,0.001410914779666832,0.004980286857462111,0.006073188385110127,0.0018136902570130473,0.002049895793754456,0.001196989756674554,0.0014001784152436732,0.007806976969117747,0.008166090497880385,0.0011872797241903187,0.0012563288459656514,0.0007443583827773709,0.0008129814788139271,0.008460257441457014,0.009235137417452967,0.003192860700787213,0.0033317528967934484,0.004211147126705236,0.005104661020803471,0.002042097341214582,0.0016205767968344657,0.005759615178709607,0.006683219102869518,0.004723900474503123,0.004363091155755374,0.006138818230917883,0.005617334145383331,0.0028056904349623058,0.002361814687148422,0.000751224567112653,0.0009363846557045953,CT
CT010,0.00012976926606353385,8.836655930355746e-05,0.00025027087687486935,0.0002421907471949443,0.00059632409363728,0.0005834523557021207,0.0006691615339680774,0.0018824653891409246,0.001898827721308279,0.03347087883346692,0.03345237122848347,0.000987359205609483,0.0011665365674893412,0.022699434837966413,0.02266277667001062,7.495503819732408e-05,0.002302111732187968,0.002062462115128414,5.359072083099014e-05,1.46128830488751e-05,0.0003589581795782694,0.0003149866609490406,0.00011905942722424616,0.0001617603814116171,0.002332812908337822,0.0023265182138791965,0.0034269743307144118,0.0031920748004245643,0.000754045800288415,0.0007449774532360298,0.0,0.0,9.09049217651796e-06,0.002892348761477248,0.0013151733036745506,0.0016366788745644102,0.00025028748717737957,0.00029338151269795424,0.0025654758035510527,0.0027590390612756035,0.002656289375058056,0.002480345171329752,0.0011232404612988517,0.0010715929567534897,0.0063377642585920125,0.00526923837536604,0.0017623596345707551,0.0016226085416280425,0.002230470138778843,0.0024155159065041925,0.0024644174495049046,0.0022737136524413008,0.0014374824909908332,0.0012263527708724585,0.0011179035324529068,0.0009476616484163055,0.002306903352428777,0.0021257246430955025,0.004856094325777819,0.004690929164029634,0.00137418122352177,0.0013087485051653824,0.003824223841886897,0.003628711828411277,0.007484065885411332,0.00678107798604484,0.0052058319237823,0.004530901644500563,0.0011554945463711505,0.0013199787490416916,0.002877304038099951,0.0026090736257046877,0.0011077030258729499,0.0011320430670088998,0.00956564186263193,0.010036404231530687,0.0031395082691745417,0.003493445084047144,0.0026518576308839554,0.00266524977041666,0.0006117923294564916,0.0005494239139462839,0.0013776358344476907,0.001676977102399962,0.00440660216942908,0.0038238501412302885,0.008692780220445798,0.0084547527182224,0.0017004258154926348,0.00196439609888838,0.002203677547798927,0.002351461715001566,0.0019851735665681746,0.001489672548084998,0.0007319202472685232,0.0009551577062441139,0.002162856141467534,0.0024298713531253242,0.0063139114036492175,0.006068905483348912,0.002106123613658256,0.0021459235805816827,0.0012030424658758501,0.0012388009846483444,0.0010648332175740283,0.0011913250340018443,0.005371196400809098,0.005984848903958164,0.0015324260956260849,0.0016536917092177964,0.0009189978091727585,0.0011201706191607823,0.006667305687135786,0.006842458210402018,0.0012094700327792886,0.0011164142862841878,0.0007164464777636626,0.0006986032040318946,0.007235774220863367,0.008305158219374886,0.003154118383971801,0.002908567144316026,0.005586630522178486,0.005294104358946815,0.0027093707745161305,0.0020597078536232776,0.006229602908310678,0.007198878010460651,0.004429095872564397,0.005100615829987802,0.005049613305008277,0.0057566509563753195,0.0019869673060558795,0.0018090106817809206,0.0006426097623343659,0.0009549362575271725,CT
CT012,3.925301979151749e-05,0.00016587364561670843,0.0002885709554918991,0.0003039571609666719,0.0006523472502278843,0.0006835148349470276,0.0006118063727366573,0.002150378577475825,0.002094539615550016,0.030373211264689608,0.031029996416955804,0.0009215376281098042,0.00107046711497765,0.024890988658260844,0.02455821789437279,8.603709293741445e-05,0.0023792128484692,0.0023383251163262833,4.430499448071213e-05,1.836849144011443e-05,0.00039042355000537955,0.0004181340719120124,0.00011045544468562003,0.00012257506661133218,0.002535656333450882,0.0025579794082643613,0.003771906122026216,0.00374512809546894,0.0007041122327170439,0.0007483603668427193,0.0,0.0,1.2438035942828937e-05,0.0028596821010435486,0.0014885101951286265,0.001563735443384598,0.0003143027651714396,0.0002985356003055479,0.002341008892581799,0.0030732950447837693,0.003034445728985583,0.0030369589231551294,0.0012406308039377256,0.00114507257369568,0.006486121467040681,0.00531004051824868,0.0016850567537030033,0.0017129577553430054,0.0026126754964540403,0.002463984821919294,0.002808090553650107,0.00250950662157664,0.0014737238565468483,0.0014291942675143795,0.0012131846793801543,0.0012973852048961238,0.002483035630101139,0.002335408228101929,0.005676861635233501,0.005160206952971587,0.0013874735447994564,0.001399954223834511,0.003755277527131245,0.00352057250116631,0.008750281780752411,0.008227784774952273,0.004979970592915943,0.004890647014471774,0.0012796393293371291,0.001425708777187227,0.0028117295539109915,0.0027351510566959686,0.0010454375111962845,0.0011707105628673959,0.01128367511520704,0.011639041877680823,0.0029128315969200644,0.003143184020647997,0.002692139621543148,0.0027181329820004365,0.0005584095231386748,0.0005860347555552175,0.0015603750385769224,0.0015287241457849234,0.0052467159846920144,0.0044765698733617455,0.010287037337079958,0.009445902021834214,0.001974153661491571,0.001992237855526212,0.0022752109800490395,0.0023037971398653817,0.0017788267435545203,0.001891144335702885,0.0008076194261403085,0.0009659620183216169,0.0023304074256214114,0.002639982316857375,0.0071715268881189275,0.006839580594382301,0.002141491433020205,0.0022836716833035953,0.0015922590462842075,0.0014877198437976684,0.0010077509748593785,0.0012979509588558092,0.005257769504384761,0.006044171778585293,0.0015335486805852605,0.0016800616329304108,0.00117325787338932,0.0013375110194180978,0.007773652916828668,0.007566052861090664,0.0012113139988525563,0.0012744935346532403,0.0008167510761202694,0.0008503863685484332,0.008364657191145777,0.009491554600275195,0.0034122606654290984,0.0035914764139091675,0.004616555349639466,0.005374641541155052,0.002122909721598015,0.0018296108888217896,0.005386539414314422,0.005573536399161315,0.004937260500902726,0.005217930816852262,0.006536456418186563,0.0073958692464878815,0.0019206118201007215,0.0022819090385373226,0.0006855106114889672,0.0007324823199574678,CT
CT018,0.00013811141873688821,9.424214307781644e-05,0.0002653283145722944,0.00029663292167632236,0.0006326499806515521,0.0005845496593274669,0.0008821304408294133,0.0016947826125080967,0.001810536857695951,0.024750336171103643,0.02526986418943998,0.0008898730852223958,0.0009187595434599955,0.024127678663756213,0.02371740986832293,0.00011022133990809501,0.002611283874309997,0.0023890711240270057,4.409481665636427e-05,4.1151355054138196e-05,0.0004680616973622169,0.0004795614660103993,9.509577562666046e-05,9.36797166691644e-05,0.002383358358975163,0.0025014650901036585,0.003968739028998865,0.0037401168994763002,0.0007812790694635531,0.0007616398174998637,0.0,0.0,3.6229409116348304e-05,0.0024382934597114315,0.0010530624414261654,0.0012295302134484563,0.00030084398560278934,0.00029182232032617163,0.00229715292354106,0.002964881765101566,0.0029576787102967737,0.0028963085479246807,0.0010208099859631197,0.0008991888017569975,0.006453759560815244,0.005177507979528625,0.0019341479615779267,0.0020587639937240955,0.0024611102725232595,0.00266020357793972,0.002825462793174441,0.0024931571761640384,0.0015508356698573944,0.001382224746518997,0.0012776990463187513,0.0013182794102934501,0.002117102190008382,0.001964713130774498,0.004494507959714092,0.00438396971936054,0.0014278897895103242,0.0013874321910421544,0.003948996989040779,0.003975713682906806,0.006947541560484635,0.0068665178740073135,0.004915220196029524,0.005022849235026148,0.0012810764626432925,0.0013151874935658765,0.0024902679506170855,0.002762471001618519,0.0010852806312306332,0.0010338057497894283,0.010092879494256883,0.011105738417464369,0.0030562118568392203,0.0038277355324770456,0.0025594549915785433,0.002629838252658022,0.0005677425291732934,0.0006146152192440096,0.001460056597674266,0.001604249073629721,0.004361835242375802,0.003621836006351523,0.009716481895811587,0.008662257492505772,0.0020033093033144356,0.0024749282753752074,0.0021128283164060435,0.0023305473657680696,0.001821074517253909,0.0018434088489502468,0.0008910264795022292,0.0009452135709831521,0.002471687885915567,0.0026383231853864745,0.007167530301898125,0.0070035843760749795,0.0020816750217602913,0.0020561231539086983,0.0013432973997458421,0.0013481708120194138,0.0012576601012476375,0.0013792841384907785,0.005879159442681821,0.006722254042985263,0.0017071845573626194,0.0016074009431965455,0.0009884518978553786,0.0011917248617528678,0.00703178852206892,0.00731806081239308,0.0012924991457714204,0.0011243507237843492,0.0007839398837111958,0.0008758666551002513,0.008168475503850072,0.007576448705412204,0.002927787312600937,0.003204150038506075,0.004582814655030688,0.005341265480196982,0.002580735847093218,0.0024181517364103696,0.006571466604059749,0.006526763681116063,0.004458789593396911,0.003880986197328748,0.005997363227789974,0.005786516060859999,0.0021455832440905945,0.0024053244092635344,0.0008194270059294685,0.000988166405502334,CT
CT027,6.12155071937367e-05,0.0001524501263824007,0.0002320366693366873,0.00026556632713872606,0.0005569293794517677,0.0005735664413624521,0.0008513284273997435,0.0021461718802419237,0.0020596524645581644,0.02975173061620922,0.029459318046023877,0.0010024947992489824,0.0009817600725344922,0.0245512114407065,0.0243122996921032,0.00018716923285651561,0.002298932296470561,0.002145606057495806,3.728965268258743e-05,3.297600175517299e-05,0.0003190975787779072,0.00031210690940895296,0.00016422596782121176,0.00017879746663532713,0.002588403186782534,0.0025974868000713707,0.0034080880539852105,0.002893659388277758,0.0007207020847224111,0.0007864776484866281,0.0,0.0,2.4582940237045004e-05,0.0021894970126703204,0.0012660746534972878,0.0016933998325808794,0.00029146344126656056,0.0002990442712109361,0.002933513471997708,0.003204950987878099,0.0030326361689741775,0.003038872406901194,0.0011709553105508645,0.0011674508493388868,0.006373083856534582,0.0057014837789198716,0.0020788296694852805,0.0020775702521536113,0.0026143793970579625,0.002619678675932683,0.003131810594534089,0.002792738813220076,0.001240907631700458,0.0013303322199931013,0.0012727276467970855,0.0013476020306131366,0.0023611851566232435,0.0022187312621641266,0.0046946692421601524,0.004580199318280428,0.0013622982577900767,0.001521334457161507,0.00433686746698588,0.003811891954279784,0.007142364692440893,0.0071983174225973305,0.005424181160719308,0.004685126294420541,0.0014277178983658015,0.0016076196313410832,0.003169453112944779,0.0029383168943180075,0.0012363384457404832,0.001219092971813334,0.011770406622436775,0.01191357539729981,0.003434033819300033,0.003941362306449346,0.0027525622331717316,0.0028431275942423255,0.0006921522839238571,0.0007751094405677232,0.0017613565548200744,0.0018910489800780218,0.0053071315586061115,0.00460456627953169,0.009567874336737659,0.008807506758463474,0.002511387203821105,0.002195392536197598,0.002559737800130379,0.002605457021283476,0.002198458930926825,0.0022574963198624884,0.0010036264386610622,0.0011987810925918189,0.002438143355448668,0.0027735251119981904,0.00712206498790606,0.006610441108047698,0.0019925749047339514,0.002158011611247389,0.001407734560313807,0.0014403698507382172,0.0012377834276881164,0.0015880500154671984,0.006401804024436378,0.006965301226264785,0.0019931863608223257,0.002067373237844087,0.0012397455617356335,0.0013197549548415186,0.007691381689251875,0.008614274714176856,0.0011988723542596237,0.0013757594006523974,0.0008057947639212901,0.0008332250785116125,0.008788639877389856,0.00890172869884363,0.003269984294421078,0.0035700902457012425,0.004746116683702634,0.005599057395731314,0.0027928422396394023,0.002127335416740033,0.005591683431287286,0.006442759357053594,0.004532396291983761,0.004334984423445051,0.005226173044002475,0.00551925182092276,0.0023169869711868914,0.0025489202117230506,0.000825014541577491,0.0008762003532507983,CT
CT032,9.233608516691588e-05,9.989656506308568e-05,0.0003186027967404945,0.0003505354069079428,0.0006676201547301964,0.0006769516921953025,0.0008288727071649114,0.0023122150691339523,0.002385929749427953,0.030463683586034712,0.030376184431588675,0.0007730829116241685,0.0008541556665236035,0.02256736350456507,0.022328666645317977,0.0002876226923512755,0.0023452222226999215,0.002167098505022514,4.488960653826358e-05,1.1415134465980597e-05,0.0005167945429461079,0.0004613143091988749,9.737243705078088e-05,0.00010089371562179787,0.0025628301084571143,0.002507870776038376,0.004119821702885377,0.003761946080275686,0.0007846855675234354,0.0008050393319562787,0.0,0.0,4.286851789202515e-05,0.0026889204734152046,0.0010861492905259171,0.0010658610141926898,0.00030906290150145305,0.0003098665743603676,0.0022814165394800623,0.002714489172150811,0.0029798352338624955,0.003039027243572873,0.0011304048847336414,0.0010406465081447976,0.006540937454258203,0.0060779741336811,0.0018661735507625437,0.0018846610096782833,0.0022999486457437337,0.0023030234396494995,0.002837954207373022,0.002474726715585014,0.0013634611467439382,0.0012983695817922972,0.0012004970819648431,0.0012359866903189232,0.002378631220601281,0.0023552502876844805,0.00500340070386853,0.004771094537957312,0.0013095168262157893,0.0014216619639265292,0.0037641784964050264,0.0033387943367721817,0.008013585020491584,0.007699423266660391,0.0053058615967817285,0.004845074146475723,0.001311517078753241,0.0014212273840410572,0.0027651324831651073,0.0026392653731874384,0.0010711771531851657,0.0011448531391573312,0.01141857524283376,0.011793369671123497,0.002933246013459767,0.00325961765448692,0.002430548501984958,0.0025210033945764934,0.000533844310723151,0.0006940074269271353,0.0016457289961897283,0.0016929552075369409,0.004576802109741446,0.0041598773502194725,0.009329793170562895,0.00931349944384074,0.0022060260612828124,0.0018848783015466058,0.002364754468626598,0.00238978442047694,0.0017439944015530805,0.0019299345869624714,0.0008911603377284601,0.0008644992280445922,0.0024131087932328554,0.0027244011444542762,0.006420719865545513,0.006657282527571809,0.0020658148667540748,0.0022581636015160645,0.001400706929623851,0.0013068319594129417,0.0010954570109666354,0.0013751739389050984,0.005548511344323733,0.0062408310628108725,0.0019158048203199874,0.0017199020675800702,0.0010470431495620306,0.001180875553744099,0.007042036560041849,0.007828752142589424,0.001062961830592499,0.001125002416330003,0.0006957546700730639,0.0007254995030859111,0.00947501095299054,0.00958850447302491,0.0033218040877336886,0.0036317391239879967,0.004821068131214286,0.005573943117440598,0.0022769487181722252,0.0018853575227402845,0.006121018273491598,0.0067388493979165815,0.004328523682429096,0.00423071071748854,0.0054402774015420985,0.005331105860885482,0.002057855527085703,0.002069916575659105,0.0006936561900064648,0.0008249317233083518,CT
CT039,0.00015733600297746991,0.00015727838378208937,0.0002810106480484599,0.00034083992961703483,0.000620994928159706,0.00065053071984925,0.0006274771396224693,0.002149045786619092,0.0020380359196894332,0.03302821531517218,0.03292832027673624,0.0010203590694512722,0.001157585843298486,0.02724855474361893,0.026336330335910096,0.0002339441049689011,0.002418446094963298,0.0022759384908944023,4.5735535326825486e-05,1.8438263137264747e-05,0.00037090006675884505,0.0005615228947863124,0.00015642849581706795,0.00019698403194155163,0.002867806723125209,0.002916532715290407,0.003034540507625341,0.0029830314899227097,0.0007144970971969971,0.0007922460662762635,0.0,0.0,6.335271981213367e-06,0.0026935910859746423,0.0014247101666375304,0.0014196713368536298,0.0003301169290860271,0.00031000769897052903,0.002864819151852064,0.0034032682825907838,0.003094142165771162,0.0029126664452120503,0.0012954521788173655,0.0012140530099620352,0.006931887953161562,0.005807136639295735,0.00239807470695674,0.0023791178680588,0.0028006770470730283,0.002823030561081005,0.003696338723540304,0.0034655723413033173,0.0015190910212832664,0.0013984385202440541,0.0013968107650514656,0.0013364571459159797,0.002477863404664322,0.0023479283893607936,0.0052761607542336384,0.005393229319075063,0.0013690438968727643,0.0013330921657909703,0.004468737713968629,0.003907667139784429,0.00833161426951228,0.008848816185564119,0.00568993843695995,0.0053189375406356805,0.0013883810241586637,0.0014507484492118684,0.0029244294788394075,0.002953184526526703,0.0011499368306166957,0.001135883418088675,0.012131426218499379,0.011842239352866702,0.0033623468690240003,0.0035500455069051463,0.002754886780037271,0.002923965648441473,0.0006117757996343761,0.0006654455494502223,0.0016954472473240131,0.0016341169771912438,0.005590034732732635,0.004979163561705071,0.010528210608864726,0.009507497195727509,0.0024650516998564265,0.002482654477100311,0.0027597873227440278,0.0026779416052722846,0.0024460372331873968,0.0022757915646917223,0.001122285200598866,0.00108249024352183,0.002745313282512125,0.0029804385865091552,0.00781371227580736,0.00792859993624756,0.0021797166944306327,0.002268102235425727,0.001609781341771434,0.0014487951426359273,0.001575016575237818,0.0018547595942937356,0.006731916365924203,0.007098734084805667,0.0019936342886632775,0.002203173622405208,0.0013257514297992784,0.0015141270935655068,0.008284323031394897,0.008279131509577643,0.0014019100968537175,0.0016296716215230829,0.0008590559504223249,0.0008997670585363536,0.009612681731438847,0.009811256055626017,0.003918586043221718,0.0039045787242459147,0.005633963898436282,0.005750660817759203,0.00304347152322761,0.0024741728724717647,0.007023681693915034,0.006818123878285275,0.005280159558488395,0.004881774965368772,0.007047418079166546,0.007160793226803016,0.0025672255958931376,0.0023006716989769013,0.000860548300632756,0.0010404740553383994,CT
CT041,0.00016563403816711214,9.866020270182151e-05,0.0002933691803812334,0.00033311713515543975,0.0006270463028961226,0.0006867209069492117,0.0007877402727726844,0.0018375264911771924,0.001891520836973239,0.03058169901838602,0.03003890572924805,0.0009644576074803362,0.0010176341510578597,0.029859358074316403,0.027575472413507038,0.00013937011544513673,0.002401219469634026,0.002326943632805667,5.858512564973978e-05,2.9230188170444507e-05,0.0006459943720476274,0.0006330897319962828,0.00012086560982509257,0.00011423171017739588,0.0022469598191664215,0.0023564870881905985,0.004213640844378635,0.0038936473540346966,0.0007441999297185727,0.0007478259814047447,0.0,0.0,4.614344518292558e-05,0.002763325631761856,0.0012897820538214355,0.0015081851225686928,0.00032727886201309607,0.0003297877119807816,0.003269664325197296,0.003866665412003158,0.0025709175690319832,0.0031846267671679367,0.0012498150899402196,0.0011282841508734758,0.007446093789238004,0.006816862986905184,0.0018816628720339814,0.0020135563320853537,0.002983591605171344,0.0027785644565326436,0.0030658458796483886,0.0024545457282145245,0.0015615418493973377,0.0015747514319377812,0.001421559075153927,0.0013147762978346616,0.0025574085949235533,0.0024726704340293122,0.004987237275144457,0.005039917593259798,0.001451365887854121,0.001425659177700431,0.004092617217287595,0.004277914546486083,0.007906854587207201,0.008370504026880428,0.005515703791339466,0.005054984571085158,0.0015133303360228413,0.0015273272282531718,0.003452438941295793,0.0034453420825892697,0.0012091301255786708,0.0011896719805904689,0.012526837740001151,0.013200407281818295,0.0037006349586365594,0.0038258584841923504,0.00266868235324986,0.002680383854963449,0.0006145380932567685,0.0006093984149061921,0.0015737977960089203,0.001759497093957846,0.005984420819397765,0.005110223629587716,0.010418250022708585,0.00974963996761485,0.002290361559644313,0.002234307460865752,0.0025255614407177526,0.002609002208826281,0.0023382320808248386,0.0021744249316752538,0.0009317621447122523,0.0010655850653122007,0.002755785205453862,0.0032255251946040685,0.008060479408996476,0.008190726178724043,0.0018884714149994635,0.002237614700627007,0.0016945192421040471,0.0015891891022415832,0.0014542794774026868,0.0016035463838378452,0.007840787284136567,0.008681590430764132,0.0020429722519463268,0.0021944735590901953,0.0013002415978081681,0.0014251684947681744,0.008342859559113637,0.008763176586334586,0.001408837402287249,0.0013519849096648585,0.000848202174565025,0.0009491854874013492,0.010968977380382588,0.009195175686170426,0.004251442701012612,0.0041017100618052065,0.005696221816942878,0.006792359416091281,0.002830088771559509,0.0022381608289623466,0.007337805707286681,0.0074054310128615405,0.005471988789698774,0.004810564302950007,0.006986860480135901,0.006945263461220893,0.002705816112192389,0.002259431996912631,0.0009214578390341714,0.0008947586794413868,CT
