Subject_Code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,Cluster
CT016,5.9802505684619875,-0.42252215388766345,0.8640497900017335,2.5088933473249826,-1.0521688264323645,2.1425496659353103,-3.244174878963085,4.600023108109061,0.010895965740526127,0.1160360450460512,2.168469565576805,0.7523221903764491,-0.8379670462458066,-1.5913659782986185,2.05402687713982,0.35339221804863713,-0.569388074514794,2.0405200424207397,0.6070176537942547,-2.184137041024534,0.35963865487427776,-0.9976882421393178,-0.8301691048181541,1.2653726763837492,-0.28930155817951264,0.3094010890028766,-0.8803179763183124,-0.01607945935018838,-0.2917287899476498,0.15396672239181086,0.5245839674194356,1.0255195774075663,-0.1444978837031331,0.7632455535852531,1.4556911550269547,0.056043782186540575,0.7180323362718757,-0.045723425400580706,-0.2627610176922297,1.0846713167705606,1.237068710633509,-0.27461768365279743,1.8811108350740628,0.6717412189834303,-0.08900209845988263,1
CT017,-6.41119925741409,-3.004836398033443,1.8706970402468128,-0.5282399053067443,2.0278043380728237,0.8784384280027417,1.0342562678275549,-0.8295252979489528,0.10849177477814674,1.068917376196478,-2.3140589598411814,-0.1674998279966065,-0.8230904750465544,-0.8273051525148705,0.748604200033149,-0.3658605651256282,-0.6323804575320641,0.5808714543867255,2.1682661908594403,-0.9181734570183997,-1.4000435101532165,0.9404065859362061,1.3864586860901915,0.8218293066378042,0.009462545449597713,-0.4614626224808248,-0.33259690174725237,1.6438839701664032,-0.6765624949707466,-1.007619295595108,-0.03632330250640542,0.3678141995424102,0.6081502717008357,-0.8643233317949548,0.9868172676550176,-0.21529018923903925,1.4511245551650542,1.0406660352515404,1.9501274713550807,0.10975217964860406,-0.0349379949014815,0.5824230141710109,-0.9553606676398713,0.18503804388819944,-0.6990769804663605,0
CT018,-2.7151076197686517,1.489979805489987,1.297278734622647,0.8998443841862727,-4.1519011400082055,0.02889422089235307,6.029469577223174,-2.7707328573261583,0.6066611256171315,-0.5706684030611351,-0.9746753219201838,-0.7253760510107164,2.246704587663572,-1.7827230283738396,0.8144760324302279,-0.09487086024646929,2.2795040733632623,-0.320420667488804,-0.02900993941935351,0.3069012676751896,-1.2550057799263468,0.7299710925225189,-0.4326792782251865,1.4579642103541446,-2.17388476122966,2.408767902893877,0.37370076068755803,-0.6340102085446316,0.8196148939537055,1.4479742839939052,0.38788792260544586,-0.48452113708612127,-0.8037960794109629,1.169001446102691,0.05199597205487949,0.06177262025190501,0.1699777390437009,0.15774170548554953,-1.3955310321031063,0.11293506055387208,-0.6206639642585503,0.06513665621819835,-0.7621232822058285,-0.02714122951368224,-0.8937709551800856,0
CT020,-0.8484301938741586,-3.463537800899784,1.1522599822994815,-0.013349528548196505,-4.021724059266378,3.5713249420006505,-0.7197813353220209,4.020788699837521,3.4972936453735826,-2.448291935645927,1.7667507754256004,1.1913987318558827,0.48135104936950857,-1.1523098737802375,-0.10959460458784835,-0.8899453720267381,-1.4739502517717908,0.922029281573977,-1.211443358133705,-2.1012334592050506,-1.7541668378756992,-0.7471489948947206,0.41145894543275974,0.7607763765374701,-0.7074607910702526,1.5810731180614308,0.474718822184263,-0.3606850924697505,-0.045374428026841905,-0.37397480358862367,-1.1023867523949242,-0.9509449524133967,-0.4981270340689441,-0.847549121673666,-1.2290777057896018,1.4536985190607108,-1.442408282440877,-1.3692488778447947,0.7609254403723367,0.1081346411243534,0.9161870862607068,-1.454913962019077,-0.6891213752047683,-0.26066111666302366,1.6814930997379374,0
CT021,5.752407239053437,0.23492118719513433,-2.725373709409588,2.0861604771150204,0.42828750416580275,0.6216325720088853,-0.695555199383371,0.11953415724156226,-0.8106141694425244,-0.7299722955929215,-0.8810498339621922,1.9980872066582642,1.1340848466214948,-0.33168865530956576,-0.7355896081922384,-0.7616805620029962,1.6791983035082207,-3.291466511265346,0.7095821312771804,-1.2309896536572607,-0.8112949330400969,2.6108810157024975,1.6135178971050097,0.05434562209155996,0.16086881533630004,-0.29260142401078154,-0.5067016405362186,-0.7091673135996358,-0.32480446742212343,0.47339461871257577,-0.37673666705933007,0.00036814160017389734,1.4992151921151597,-0.7912568883593324,1.0354095304545745,0.6714619594421602,-1.1604708208053474,-1.6873821745757238,0.6863582383213772,-0.6443674515153676,0.9350323529813522,0.5522660911741145,-0.23938494430827933,-1.1875495872605746,-0.24219488649948118,1
CT023,-2.2796723224893296,3.007912603432334,-2.57508656100795,-3.8770735971132813,4.484974598649638,1.1699545461178207,-3.1606408338195595,1.4464876802372213,0.6302933813518724,-1.0656102823675506,-0.30562223061608984,-1.913620085352873,0.4379844463848286,-1.016987341322622,2.0033752438416395,-2.0705734836525926,-0.7433827207330325,-1.1840176826163389,0.16418433759220888,-0.2521990384621543,-1.3353572503390572,-1.3646869009583273,0.009402269244569326,-1.504581285171126,0.3307516850276095,1.1542507580691548,1.9303602900634809,-0.34408048909536687,1.7460347580217175,0.38496379873158776,0.13917922008266745,0.26345950307579563,-0.5876036456570125,0.061824963948986456,1.0722431839005189,-0.0287779112743659,0.6931343127917433,-1.1329567594626824,0.9267678243714331,0.5831175494962987,-0.3566113245674837,-0.9117515808882799,-1.1104407243712373,-1.221810590813141,0.6505455811241562,0
CT024,-1.0498069294524681,-0.6315784114919654,-3.164878908631689,2.9015917489536567,-4.181213578514118,0.16947912446564162,-2.974923239565139,1.5330621224779577,2.1397220871918554,2.8981826172865555,1.3700673019775729,-3.412134215955172,3.0637929086690248,-2.9359530885458023,-1.885732879499538,2.084022325967259,1.0238313184525767,-1.4064584087085765,-1.2776079752338565,0.9946974238570562,0.1697839648717732,-0.4030833596242144,0.045322027064320224,1.1070762014803075,0.19782324137153764,0.48371092751723677,0.22196971548460748,0.777670471640632,0.6689115126707335,-0.4932278730578215,0.7684155336301675,0.6818780998463786,1.4049175218478682,0.5337269394355563,-0.088519387245751,0.9262434452383232,-1.7281926472623177,0.5816209136725844,0.2245067496711001,0.20634936597820905,-1.0048672477105116,0.6619392234963865,0.9690263448937135,-1.0378972946188596,-0.7057225637766347,0
CT025,-2.4184216533986884,2.6847056414796926,0.8132344632892965,-0.5303470348231633,-0.9864075983225408,1.1345795544200636,0.8847693661184621,-0.627002393483276,1.696192205483468,1.9167344407764326,1.3200550518661451,0.7116102954732375,-1.1252847178939027,-1.191713877216513,1.6893223116691058,0.23403389639088404,-0.8835479999560744,0.579804333815733,-0.26434397416657723,-0.2389107081217943,0.1107450082361616,-0.36907492717792106,2.286303103916075,-1.4222194342760854,-0.14162031852252774,1.529967901258916,-1.5526166561763655,-0.33335778157941864,1.303885626350778,-1.5874207306918264,1.588000049696603,-0.5937422865799798,0.034077336456061855,0.6264176368965036,-0.3829233735745696,-1.9590553519809035,1.028356088952911,-0.020327734429321526,-0.7742995669760703,-0.7604167048491636,1.6971574113915833,-0.39762246555509645,-0.04770457029609733,-0.7660192833218543,0.33024404324129714,0
CT026,4.703519935839694,3.295672222882446,1.6145430254411008,-1.049981892032906,-3.2166488073125916,-1.4900057481712217,-0.23541539940224185,1.7929720346295066,-3.128058338178247,-2.296276390923379,-0.8334679067438535,0.12367314193040414,-0.012769920771117474,1.4830201282315032,0.3093243099597368,-1.0695746555781023,0.28864431586158784,1.1511460803024944,-1.0462237726572208,-0.32315378168499165,1.098659620769534,-1.1651898605844255,-1.336117266884545,-0.060526296637339036,-1.1530693931689688,2.4851159768403837,1.014390310227553,0.5616311774877863,-0.22711009602578594,-0.9999812004835097,1.4686606456262699,0.6733066954273591,-1.0167873005606212,-0.8356360855616256,-1.8340777388110656,0.7971335052699523,0.3079349178948237,-1.7460907452839263,-0.31773186731566183,-0.7762370432321812,-1.6372154150313871,-0.019291513126001476,0.5099431319659267,-0.9288269300657122,0.030833569254180765,1
CT027,-4.005187352518459,-3.989393217165929,4.3034224111943775,-2.1285508404113576,-0.31264536497653445,-0.8471767275552242,0.5746495126822468,3.4852627882629355,0.9798147908579364,0.6004267060792476,-1.3438000723714267,0.015415451085117354,0.5997359111747284,0.5594664938340272,-0.5658219974875881,0.3851914312773341,-1.2076322061665217,0.9446683947488963,2.0302554807802817,1.8517909973669096,-0.8129479481309988,0.015611913670147495,0.5947292547634434,-0.4907978938396852,-0.028488943562829314,0.8722714195562635,0.34390512073163065,0.7546147583061648,0.9842186200446359,-1.1646800335801186,1.0088219831725347,-0.9196079747138622,2.2947282165130134,0.8065546327949417,1.0336107511498152,0.407559877960394,-1.2496990782285244,-0.16086174525886324,0.2309349196303199,0.9783806972961988,0.4463995221766214,0.30563738324115575,-0.08066168434421994,0.415085574108453,-0.20420744354747783,0
CT028,-1.5342319016204857,1.8957919837369652,1.6181820797509607,0.4907626495255997,0.18902515456545863,-0.5683982071750318,0.9415607317909609,1.2338773806023204,-1.1823487572367775,0.3875275733630972,-0.41910110604053175,1.5917197538482228,-1.3247046412153167,-2.459889085486898,-0.04774886919025788,-0.053619274551850955,-1.2410631547158697,-0.8764390503714369,0.17330232915508337,0.3080482909090886,1.8552469136644454,0.24376244647224818,-1.9483139853135036,1.0339285670709193,-1.8809639367106459,-0.7226010990284621,-2.5020851734611025,-0.534652814033616,-0.37238330224183935,-1.525197944979376,0.410984767729201,-1.7638880263926036,0.9833638558578728,-0.4172845742396267,-0.23701290605735753,-0.6715046405098568,1.128047904901582,0.18328199729525732,0.6592142552542779,-0.3362459209729964,-0.3173153003464959,0.6493707398698548,-1.4537793319570023,0.7753253996474636,1.128918160870027,0
CT029,-10.838254953011175,0.6024543013047505,0.9910530155281537,-0.34122390094102195,2.4593599371418495,0.28412550528304426,2.1277856943628044,3.385134841309043,-0.16836638444195148,1.7165066052545608,1.1858961524786804,-0.7497206376552513,-0.2448365715894743,-0.15867384194805442,-0.5426859863362503,-0.7037462790396226,-1.0435348107695883,-0.8088484947062045,-2.2116535946365747,0.8804295566121394,0.946441147150825,-0.25623326533005597,-0.6224582025077214,0.02653291214758653,-1.0037103323967722,-0.9637787099254118,0.18963933235811356,1.1678228081587627,0.09186043688582307,-0.004777840961423015,1.5865022946115102,-0.7125562515581639,0.8999676157419744,0.20653197707949542,0.33682904769033184,0.11969650427156835,0.26696212601371977,-0.47748694239554523,0.0715676303321658,-0.44360275026192314,-1.1234277639793475,-0.22049637879412645,-0.1912830224536374,0.13168928011198353,-0.6598440403341691,0
CT030,-2.536350902479397,1.6774705539615864,4.73934311219482,-1.1608187304315771,2.347819858728944,-2.0490399935298957,-2.3163283875498486,0.823021980962259,2.1193259729979292,4.74375604216453,-2.582672323220038,1.4476546108995703,2.0435847294812657,-0.22644685508311838,0.2447820351491129,-0.11623249055397258,0.01998479503328043,1.2881624078520177,-1.8555314158393734,0.653462518485815,-1.2504998416554292,0.286371933886129,-0.4260444542613277,-0.7020016317265978,-0.3390824280754166,-1.0143854635221545,0.11049173948675681,-0.9454886812004079,1.6732177911076527,-1.5850897117794724,-0.8393231381159634,0.1146842679536473,-1.4936858990946986,0.2312905110150148,0.4028476665245975,0.3296841966507394,0.6089784496467017,0.1450969912040144,-1.3067890365511374,-1.237794406448988,-0.07780375031076642,0.21802393317926239,0.042763821431544065,0.5456454587777861,0.7520599370545391,0
CT032,-5.171578131687455,2.1425414892641057,0.33699030147469394,-1.157844643997076,-4.561371600044501,-1.8897642038025992,-2.5890679616840155,0.9480391661193082,-1.3178544750176087,1.0970785259434799,-0.3722780140523717,1.4463470585785212,0.7481593643441775,-3.1723461401976585,-0.5248341154183079,-1.2425583107274099,1.7736021284205938,0.48357315688317615,-0.5905513823027196,1.7835310358753051,-0.9703430989672288,-1.4088970447049076,3.105220496829852,1.2268483272552335,0.13437679613976825,-1.4899184401122112,0.31095725975694355,0.7563313795748255,0.28937165636444834,0.39989630337705184,-1.4613235739689996,-0.8333514410890598,0.4697029243971267,-0.5990713471143421,-1.2576411132106666,-0.8735991220786482,-0.03147261024311974,0.8968019227440205,-0.6490580235744458,-1.6345993887939818,0.16089796653053062,0.21945334726705631,0.4796235395718444,-0.8864075510138043,-0.03254804747800479,0
CT033,-4.537361769279823,1.8275030736480782,-1.1350909728226268,0.7007585277205506,-2.0736680157143352,1.2637090783657736,1.2771980777407166,2.0704984137964852,-0.7981345878061036,-3.572661968215591,0.42184505896731067,-0.5088568295554334,1.041819597023995,1.7337725714162058,-0.1687005529740488,0.7466281049870563,0.42544179094994017,-2.2660869563498913,-1.5988052108012805,1.1365979898202114,-2.1045313161290125,0.4308738534452124,-1.5499869780029845,-1.8649560790612145,0.33827134669506326,-0.30601803505880465,-1.1869236694611263,0.632417052761346,0.19034574906262886,1.8554812361249295,0.616489812598009,1.747215771369645,0.18850750010309747,-0.6707182489500654,0.4333699335334366,-0.33883219630063666,0.048547334172276156,-0.010741611419487885,0.32701049945795774,-1.5563725950272262,-0.30399338161470757,-0.4868999265755074,0.8104185596866441,1.7165553802195481,-0.8023374604237851,0
CT034,10.447015888628046,5.151524964599212,6.16346022864719,-2.3512185441427835,3.996037865429891,-0.03353362032569361,-2.567409232197213,-2.933340285059527,-2.3086509678687,-0.027190357107354474,0.856837116343078,-1.4886096646060207,0.993527169121922,0.16050787495099164,0.9042337812088492,0.2519394846956408,1.3102525571388843,0.3362968617708264,-0.06411193543213053,-1.1127537058930568,2.6477682622217107,-1.4269742815333335,1.1217162672334668,-0.3330262162148555,-1.039856043398608,-2.3081501167848955,-1.117881912897625,0.8219020038405132,0.8934958102431351,0.4789406749331511,-1.170781320954777,1.210780576086512,0.06540129111247461,-0.04427184753948715,0.919494100559048,-0.06412026723560797,-0.7027852558954105,-0.9968420964183375,0.24836335849945088,1.3643476900931102,0.2920335854403993,-1.6399219549212227,0.25432638506437194,1.3164612703295564,0.42942700786475474,1
CT035,-1.1546094201633006,3.956594331832421,0.6479602059885233,-0.8055092549398103,0.5387362655846938,1.955719970261578,0.788247289508942,-0.08656859219365114,-0.8502699298938127,-1.692395507893442,-2.703838836779924,-2.0466194254970196,-1.4875224283856276,-1.81553227778211,-0.5235298204550994,-0.5998629231919822,0.24649804992416152,-1.170304239939407,0.022692676485858706,-0.4314683904842511,1.105403792128849,0.4112822774197787,-0.7440555298944657,-0.0065302605684723946,-0.28386443788955373,0.27113305239299607,-0.234718095835359,0.4977610365325523,0.7826401705317686,-0.8351783465675255,-0.6828153188764693,-2.7242120919938593,-0.6833042274180745,-0.06671530294159389,-0.6616732121640692,-0.2440171346706837,0.6334339649602194,1.5236848307917341,0.4500609134806572,-0.25072941958687434,1.175554227151515,-2.1104788236868073,0.3713403527303476,0.6400548446146738,-1.1194946977939568,0
CT039,7.722901058276599,3.5935816652331396,0.19780658218475294,1.422027521748733,2.4272208423994783,-0.7983412986439132,1.360653141049761,3.6182452695440372,1.2665715663205754,-0.95652143869994,-0.4943347278054802,-1.1137364777892744,-0.18103441537267143,0.5120710555504613,-2.848742588279847,2.495478488380361,1.0754722688010228,0.4050287273816643,-1.0831542103791836,0.5469581119675175,0.08274639680132115,0.8319966762103191,1.0577754960589099,-0.8188086432525261,-0.5399865530849455,-0.644845779007276,-0.0023817147552504313,2.3548612844597754,0.5498338335129676,-0.07647903408600294,-0.7336329119432701,-0.22768249095873258,1.5233326999777124,0.59398464712458,-0.10666884405720442,-0.6423876793794873,0.4935089457540216,-0.34195638121259,-1.4169498314586202,-0.14533753133708696,-0.25564171819793935,-1.2329879101794259,-1.3322105342302084,0.9065224263276583,-0.47505026917240184,1
CT041,9.571527388550404,-2.928871797354756,-0.29825702117169917,-1.5155556044302223,0.31117687951032935,0.9664476718371976,0.1051791662588486,-2.906536039866559,-0.4364965283892921,1.3697568157495033,0.12869927182964871,-1.6865372269161967,1.4166495474559024,-1.5998700872211442,-4.035279776427028,-1.9469245382433082,1.0522158064706482,2.8653998372025344,1.857553949719002,-0.6287924315974526,0.03157770606375166,0.19506730419027635,0.37385769010306785,0.5960786412010257,-1.6593721949933862,1.2854924571844426,-0.6627796177594597,1.2383255358927183,-0.9589007264377258,0.29676420024119654,-1.0607008854613431,-0.5083864409239781,-1.2029650303945059,-0.9321603047417432,0.3526270911647766,-1.3443413117305885,-0.30349533992472777,-0.0044436637184238435,0.054432623241812104,-0.8903013578889297,-0.9260208978102099,0.9479527308700363,-1.9184581582573923,1.0249167477940004,-1.0863440780689815,1
CT042,-9.22576676649205,3.8610453969710026,-4.7769945209122495,-2.53593347362862,4.197235077085314,1.3835563595609546,-1.082502754259166,-0.5006840074784576,-0.041320042552873304,-2.9814862596858998,-2.8266809123006977,1.6971976533325275,-0.5852852318498596,-0.27211728247132233,0.2550328706603247,1.1537975314326223,0.7177481850752655,0.4134328701588075,-0.6788537735474052,-1.6447622895736762,1.0631448850936156,-0.18674600067510075,-0.04465701642670009,1.3666672570976894,-0.46023885431352357,0.12193639311747559,-1.8261153558788035,-1.6775276253884022,0.10024562342854307,-0.6203244500251802,0.44095426236873797,0.2993749488397624,-0.17633726343373549,0.45272058717321384,-0.8389792843307637,1.5590102847021212,-1.4546631103919683,0.948441758012227,0.5698079989665348,-1.0488413815720128,0.2921734805308178,-0.9314113624810549,-0.6052167447959066,0.13997047914980215,-0.019320552027050047,0
CT043,4.470977805634755,2.1577520407218223,1.6793866061903664,-0.4186841080981099,-2.0240987005113364,-0.11408387881118143,-1.39704338910363,-0.2742588251472189,3.2687750762620715,-1.2899069460949557,-0.567451712134137,0.11548487571512303,-4.62776528795912,-1.6800351926395303,-1.1830942084972043,0.6702833651349343,1.5801332667939954,0.016811753990340066,-0.2556024715039778,-2.2121609674135487,-1.1837579614342144,-2.6904250254858706,-0.9670582758066922,-1.1192992254386127,0.6402290479980628,0.16232367413390425,0.21622780183999987,1.0437508946084202,-0.6324192606703465,0.10003111540576821,-1.007646876717792,-1.1038681619777162,-0.3169701908154401,-0.5616272218396391,0.0746972606646785,-1.029941127451699,0.7339867659923381,0.1884524692197962,1.2152297662727594,-0.34436787515341066,0.4047773625945367,0.030335683346023525,0.5516133639514073,-0.3503353210418311,-0.5287126813691297,1
