Subject_Code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,Cluster
CT016,-16.920990485874036,5.233014188879659,-3.1317363720497933,2.3932879348551497,3.2391748135889666,4.607637850088049,0.7669627899112996,-2.0900216896071058,-3.071920636553138,0.36417346641298515,2.663254022593713,2.0006783809435813,1.0045661742045862,3.4933354770677165,-7.582985126124317,1.2168297689238898,-1.8889381836346855,0.5404139014396309,-1.408177045476487,-2.260709889667044,-1.2013956890148898,-1.3294087319557837,-1.898861004437935,1.2549313199070005,-2.4397533704354326,-1.3055347272900095,-0.6593674404789179,-1.7084518305258523,-1.2334919446305872,-1.6409482569763483,-0.1478870684372627,0.4424221739912355,-0.8441889483572909,0.21542048452098794,-0.9708838206397886,-0.6101274369403525,1.9042031111584854,-0.9228823489792031,-0.9821468502958964,1.5877109553141682,-0.1302377813711722,1.5554958839250062,-1.1560203817229981,-0.7964716019547462,-1.3273015202907883,1.985077835807849,-2.486695551730575,1.595374334568404,0.6460365522026782,2.0552465430093396,0.6196815517088434,-0.7435579268000969,0.9604836644108579,-2.006010169159058,0.7051618423070933,-0.4303653938299851,0.08171213042932174,-0.8328117470516359,-0.8813173297697078,-0.2812041391588605,-0.22443182381249008,0.2451040533358233,-0.896718772893881,0
CT017,12.611886051177677,0.6324102673851895,-2.0663772101517006,-1.5686588601661484,-1.1767513149951612,-4.470188212611042,1.94541213431624,1.4717536248514385,-1.3841294239473236,-0.8963249118120108,-1.3966382214122308,0.06679965687208551,2.7696458115183695,1.487811237787577,0.012953814564661645,0.63710368924535,3.74497463827125,-0.7131491572119143,0.2719717436289098,-2.0107210615100066,0.14286463633589647,0.7566939497059024,-2.0460913181184432,2.2796859079428464,0.8591005598761546,2.548601994197839,2.0089483598375626,-2.826629270964327,3.187425857430366,-0.7821952293236974,-2.5176139389934997,-0.5427648932541276,-1.4279506404016504,-0.1553080774413408,0.0927194094430041,1.300692454534902,-3.0490743671191787,-1.4895331651185233,-1.4614580471434435,0.8803513051270866,-0.786447768186464,0.35607293703057735,-2.8398601844111595,-0.6854259443423868,-0.8781177178831139,-0.15262813137307737,0.06437075306379227,0.5180397229780326,-0.16754946440360982,1.77668480977534,0.5161595120141715,0.8041794431404167,0.2979638242311562,-0.040869413931785545,-0.8820944907134713,-1.0965665287146338,-0.09643419469997705,1.0537075388636425,-0.18471602233395176,2.3387685052462905,-1.237143341175856,-0.7223735830163879,0.7125506626156517,1
CT018,3.4213039273813135,4.697928937232958,2.6127977313674813,0.5291435469216121,-0.27268996196800793,-2.4139306645301057,5.5145863763537,-0.9250869675194722,6.020918170261472,3.745630014640076,3.13820523717491,0.5764376522577294,-0.051565221617385644,-3.020664539444232,4.762624477920666,-2.959332888580971,1.007930974010536,-4.5459042716956075,-3.6998732250232065,0.3833796420642612,0.5965362503841312,-1.2991858157674734,-0.6914687300405836,0.27374987467520356,1.2553926087379739,1.397477024596265,-1.370366860885653,0.5694765718743791,-1.6032030537837376,-3.6713152765312134,-1.5992569319829686,-0.9743401202600869,-0.13797983396580876,-0.9333913079905417,2.0051154592190077,-0.20483461609946574,0.9242124432827324,-1.7808929189071652,2.1168969538908233,0.26705179924171896,0.6933124950193422,-2.6464446521023133,-0.9069017656159581,-1.9991833420087348,-2.069645078719662,1.4154790494708342,0.6714102961259292,3.5287946290796945,2.8549346201259582,0.4997883449195927,0.893480683485171,2.6239161056449474,-1.122419314049981,0.8083076321812671,1.0175527019938722,-0.7656231813750765,0.46380827763899557,-0.07972897396479879,1.1817141850906847,0.6865323414032037,1.2382454857060965,-2.0140829062561374,-0.649983674409053,1
CT020,5.712395579050385,-0.10926277979825468,-3.568111539497925,3.5789231341038312,5.803503654419256,-0.7003751320438677,-2.903367172137518,-5.150331246937988,1.6617254367409011,3.117001645747934,5.013827112328401,4.324413615250933,-2.3007827630530704,5.357633593642114,-0.8043905117643223,-2.2206178536606784,0.49509069069253164,-0.07444548586355376,-3.3527806335853283,0.6243668008686333,-0.4901312717869908,1.4846033036303032,-1.485299349138869,-2.077629293748322,-5.161527712441439,0.5225023413490952,-0.5242266283728253,-1.0314749366925084,2.1245781775192993,-1.5172968784540621,-1.702883059712646,1.540204104976351,-0.9736405984289281,2.663507451867248,-1.6047566423957946,0.5083636507394894,-0.7979038097420761,1.7383860656179102,1.2901013715554135,-1.311227149077965,0.5451301721928943,2.6740396131057182,1.0886536549729573,0.47985810572925286,1.2574730400249787,-1.8597243942830899,0.2308164616728074,-2.582041966883002,3.1132307293274386,-0.5948324148335348,0.4468182362576903,0.9822355184874951,-0.5138878288912775,-0.6267902708149646,0.05489724874394705,-1.0879260156575647,0.6735563785529042,0.0036063414678256405,0.8680232099123634,-0.5427807158592732,-0.9502805653210591,-1.916625720807893,-0.2575922621337059,1
CT021,-9.809918023527826,0.7825242872244714,-3.9406004756366175,-2.641736086984916,0.28453083123789824,1.6583831590793474,2.0252099200763656,3.0234759365110095,1.9557407180764694,-0.5441080582108316,0.6969179295666953,-2.029931661516916,3.8609964841238775,0.5827501671315738,0.08348386545435404,-1.775340345952142,1.426122706060577,0.12407475092468398,-0.7867288283204318,2.4501822835977736,4.186154527968145,-0.5170867792291627,6.808089278230621,-0.00874539901911396,-3.346679644023148,2.746814057755315,3.467637805889999,-2.1714697780100973,0.3959432672592897,-0.6447104617100482,0.7875162220204669,1.466836617522764,-0.14015040312932872,-0.48330973861360604,-1.977541417005986,0.8578486741886852,0.7379900405374216,-0.2720560869493535,0.5480264854856921,3.637135241123986,0.6251506735286717,-0.8141857965020612,1.9669823696172555,-0.2685398687895381,1.4285599769920712,-2.9362409066527726,0.7794681789341971,-1.859710280742169,0.27527748435372174,1.8055023669111232,-1.4040177821473785,3.2856748877781934,1.3213176457363516,1.5016269515540375,-0.6470517632423873,0.04372771663798856,-1.9529646624637378,0.20492180729405735,-0.031606067301441325,0.367707665302281,-0.1803509703811426,-1.6652273420668546,1.2383864645605636,0
CT023,2.795086707311994,-6.677661989913293,6.137090520227745,-0.8334231097093638,2.1853055962465806,-3.0821038545642554,-4.483399492375252,3.171274325058757,-2.0979629187725948,-2.6528719205438844,-1.0946281175776897,1.1155866584149257,-0.7977368254133825,1.958345253371336,-1.3817818232162353,1.9677792050956493,1.156029764402883,0.28712943527452134,-3.468595595267515,0.8749198347479481,1.3579131349644347,-2.017150889996047,1.6332694935747247,-1.0579334219178949,-4.9415421960646,-0.1596791968428527,-0.4480296527154869,0.7035136857081448,0.6480491608191263,-3.0112517574140965,-1.1834944700675682,-1.8941689263431165,-2.4486543120167266,-1.5291951002173279,0.38000052314376587,0.9292414939132306,0.6160400035972762,-0.18113548273692665,-1.25189968728438,-1.460760280409293,0.2971209352436417,-1.4334859504546889,1.8754090023346348,1.2279626285211862,-1.3736529166196854,-1.2590432099304913,1.8678866829484686,-0.47843845776905364,-0.6988787632107869,-0.6682981712019409,-0.1842937806425044,-3.02317677338512,-2.0163655007630177,-1.0525216013385175,-0.8195166756277794,-2.5945616005280288,2.0774800205303574,-1.0084685384631735,-0.22022428570068942,0.9663101152006095,-0.27591190397995113,1.0268005201697292,1.9136261475397665,1
CT024,0.4516808372363255,6.90096561401181,-1.9399033263054173,-1.79946286546356,0.3314478806761484,13.810173465163137,-4.133041338171017,-0.9194511433498079,-1.058090381292811,-2.358714712711315,4.9318987659021,3.406866700467039,-0.5580252077386056,-3.9994235279625374,2.642796396840165,-0.19525725182085246,1.8860009202682686,-5.821956237927324,0.8876243954772753,1.66029472995676,1.7084898464728544,-1.4976274843084767,0.9185256702296744,-2.857622399659335,0.8290795552756918,1.7084290899731245,-0.3273175531496194,-0.530894119518413,-0.4573317406242214,-2.778386195755443,-1.4622238719183214,3.1617137215102753,-0.9773531905122929,2.2562626714058327,-2.1027135195280997,-1.2848575717959834,-0.5064125101208905,0.5757100047271934,1.8979328924736059,0.4256107165825477,-3.8169520852512933,0.44516390768581243,0.8306378203829502,1.34171807761074,-0.8050204801206625,1.178270445912991,-2.084445955432428,-0.5420395085621359,-1.4541039254236166,-1.5596760963469167,1.283852855226637,-1.2646146520971009,1.3553619174544869,1.3131743692131674,0.6960907115833092,1.3030548629314602,-0.35683390121531683,-1.8311273132478418,-1.3963637418314716,2.654288152055318,-1.1089762879880698,0.3491911771287062,0.7971431927181307,0
CT025,-2.250235108428894,7.575803149685196,3.3530573742755387,-3.774431194643632,-1.6144080170395603,1.1713976042488532,-0.5711112939753639,1.2016287350555659,2.834866481227819,-3.165263988891635,0.20400028536181447,0.40150711070580136,-4.83394084870897,1.0558516521119485,0.8935001151485362,-0.3189588070925407,0.5909140421046052,-1.0777146282329484,-3.9768077902512258,0.476456394317577,-2.9757622911243353,4.108839367754705,-0.5825893739746273,0.9785577355167321,-0.9510413709453908,-3.023621908055762,-0.7491174763845468,-1.4779261275423925,2.2223678851714044,3.484410498217203,-0.7441852374500162,0.8753723601711,0.14397255452908223,-1.5178749240955385,-1.386745859181567,0.4295080079963696,1.3531640104863802,0.5376356165523523,-3.5629744217587205,0.050580355648071375,1.0421743151565621,0.8686779010013405,-1.297640676437565,-0.15679178008805528,-1.8067836552440306,0.6188617698515683,0.5583870146657334,0.3462703300260765,1.5378914737942668,-0.4392018184690358,-1.6034576668048535,2.8585835409436418,0.87210585795817,-0.5153533278405198,0.37919566838580077,2.1600960181186215,1.0504976021292292,0.915863676797535,-0.0326009865078763,0.29534187160297803,-1.8980645092261184,1.9582459771645326,-1.1234734806669249,0
CT026,-12.504207470196924,0.581588911147297,5.650445079738127,2.0213350620550985,-0.47146235187970015,-1.8536004965994985,-0.8983184242597024,-3.186378502104515,3.594140134278402,4.898280913413878,-1.615633237094876,0.8742679594289651,-4.056244622360089,-1.237293831528569,-2.5790323944838676,1.3316339424557055,-0.8131081721979991,1.0021095151866115,-5.190916093816942,-0.42421645972161914,-1.5263568689227434,-4.453781870175069,-1.3250637244810934,-0.20155050989620635,-1.3721545099774948,0.03623546690578389,-2.965636634945647,0.9149897259121587,0.3284193826221258,0.9126272510629005,-1.2117768578669608,-0.4616608248658428,2.743423172281446,0.010958560148782735,-1.4245126720867485,-0.4832359719041949,-0.7757562582509021,0.6960054668175576,0.026927447360570667,-2.0480926227494844,-0.2785637920574186,-2.5384455531112136,3.472973676307737,0.8417113367414011,0.6842351319752973,1.0029513635192804,-0.6625351088724024,-0.6455919180215476,-1.1076165523513741,0.1405138815577403,-1.2035880687704466,2.18313447313416,-0.37378604358700457,-0.9556462035441284,2.4779552827049245,-1.2294414224868409,0.7289621600021249,0.9589521301864634,-1.2150111353110788,-1.9678764022735455,0.6938097636356787,-0.7432048870571186,-0.9922519885871545,0
CT027,7.958877807667316,-0.23114183543076533,-1.830875609506853,-0.49179590356175945,-4.363545963216978,-1.5890282011646772,-3.798036495011094,-3.988453798855765,-4.030201921130559,-0.8553322293826507,2.468938789567314,3.6536157206857403,-4.969217214821032,-0.8925618054039416,-0.3891227478083219,-1.0785400244427776,-2.1860903025097485,0.043644444566824064,-1.0805068827634168,-0.9131262054054204,-0.8674710670262857,-0.053620913504922395,-0.6041472169861836,-1.1178467463381332,3.605539775232108,1.476155818383785,-1.713617359793181,0.43035830699045374,1.7632649586402023,0.44687540955511,-1.0785006159180466,3.8059392586812986,-1.5599167491769186,-2.582746910158345,-0.7721753164334691,1.5976267733710736,-2.439191157489717,1.5144671078203813,-1.0951303050843286,-0.27670019406435753,0.94749788927353,0.9923042587959251,1.2655156337436604,-0.3831909195494884,1.119290937222647,-0.44866130202247484,0.0782893090884576,0.43387980875469145,0.14786230428352948,2.4565269614044674,-1.2765821732762785,-1.8383833558504747,1.5966455932184107,-0.72179978591391,-1.8721788591890907,-1.4332909019762405,-1.2537227307463443,1.717514366761349,-1.2216641977024565,1.2959445571412715,0.5686212605529184,-0.3211069629134828,-0.440302413250987,1
CT028,0.33071268853203967,5.262455279538335,3.538837343108464,4.024355266964909,-2.6479398672619205,-1.2198981313565738,-1.2412291670978832,2.0991746619589375,2.5893068313465872,0.5237560271843466,1.5257533265407335,-2.9707620981497094,-0.9766625216837828,1.0529201884776986,-1.986205468077709,-3.5127810735957103,2.9769723938077575,-0.4157650876027838,2.9935318847026533,-1.958297720758448,-0.955768199938959,-0.6158031673033586,-2.963720257425192,0.9407357759800816,0.7469896026979942,-0.5525834933986378,1.6196658576844616,0.9258019924089665,-1.0909898253943402,0.4664250877483879,-3.519202346568616,3.169930203646176,1.8264523485793271,-1.6017157107624056,0.7277010630795606,-1.6839140728202253,1.3216411581604717,-0.6097446608914361,-0.7421744321525614,0.5658980173206651,-3.1775082383492634,-0.281433145684328,-1.9365654740767344,0.29807115850702853,2.580674060273199,0.5318223159292521,1.5968842815554642,0.07271517643054251,0.005878315480320211,-0.8464887019649834,0.0421706933663906,1.466454365096218,-3.0416147823131072,-0.8758578047442689,0.8878926799312625,-1.9318317771451787,-0.07986781369431876,-0.30880349770305604,0.8767450012741792,-1.327127054952816,1.4704440035045685,-0.23900604576256862,0.7660589687042045,1
CT029,12.304103844829692,2.5004228673368893,5.3009381262480275,-2.931706092952901,-0.5341376489635101,-0.8815551311312545,0.9039686485809566,2.942977078142243,-2.7034048073946986,-4.181593382551526,3.2946022109243587,4.8523226054411746,-1.4810617285706036,-2.1471829926866683,-2.6086862098911405,-1.6747112439758354,1.6976048083464892,2.3417084563414448,3.934610907806329,-0.6993896375388104,-0.6074269408479862,-0.5530398300086453,0.4373493089989883,-1.5314868301083369,-2.886516572162427,0.6305605321841867,-1.2922188857271995,-0.1107728615036727,1.5950319543874583,0.30216046764424764,-2.401090142994042,-1.0136283258115228,0.4304035071457066,-1.1652051534533185,2.5446621415788893,0.23436197300485367,2.7688263414795613,-0.8906318457310957,-0.11825289263245244,1.0252821087384483,-0.581848478400261,-2.2376663874106053,-2.310603190791495,1.1981222546470482,0.3472003466470525,-0.07976262300178733,-1.4046972698576823,-1.284626786283496,1.1760809100055296,-0.15047420256720176,-1.2998593012390511,0.9964603444792423,0.39201293618200633,0.4364609445378385,-0.2732953529855634,-1.6421920033307023,-1.443384135899355,1.1469780736996107,-0.15233836139204687,-1.1130327105319444,2.7353937121027556,0.06511891689541553,-0.3406515432512463,1
